,gene_id,database,kegg_id
13309,BSU_40250,KEGG_pathway,map01200
13310,BSU_40250,KEGG_pathway,map01220
13311,BSU_40250,KEGG_pathway,map05204
13312,BSU_40260,KEGG_pathway,-
13313,BSU_40270,KEGG_pathway,-
13314,BSU_40280,KEGG_pathway,-
13315,BSU_40290,KEGG_pathway,-
13316,BSU_40300,KEGG_pathway,-
13324,BSU_40320,KEGG_pathway,map00220
13325,BSU_40320,KEGG_pathway,map00330
13326,BSU_40320,KEGG_pathway,map01100
13327,BSU_40320,KEGG_pathway,map01110
13328,BSU_40320,KEGG_pathway,map01130
13329,BSU_40320,KEGG_pathway,map01230
13330,BSU_40320,KEGG_pathway,map05146
13331,BSU_40330,KEGG_pathway,-
13341,BSU_40340,KEGG_pathway,map00220
13342,BSU_40340,KEGG_pathway,map00300
13343,BSU_40340,KEGG_pathway,map00330
13344,BSU_40340,KEGG_pathway,map01100
13345,BSU_40340,KEGG_pathway,map01110
13346,BSU_40340,KEGG_pathway,map01120
13347,BSU_40340,KEGG_pathway,map01130
13348,BSU_40340,KEGG_pathway,map01210
13349,BSU_40340,KEGG_pathway,map01230
13350,BSU_40350,KEGG_pathway,-
13352,BSU_40359,KEGG_pathway,map02020
13355,BSU_40360,KEGG_pathway,map01503
13356,BSU_40360,KEGG_pathway,map02020
13358,BSU_40370,KEGG_pathway,map03013
13359,BSU_40380,KEGG_pathway,-
13360,BSU_40390,KEGG_pathway,-
13362,BSU_40400,KEGG_pathway,map02020
13364,BSU_40410,KEGG_pathway,map02020
13368,BSU_40420,KEGG_pathway,map00230
13369,BSU_40420,KEGG_pathway,map00250
13370,BSU_40420,KEGG_pathway,map01100
13377,BSU_40430,KEGG_pathway,map00400
13378,BSU_40430,KEGG_pathway,map01100
13379,BSU_40430,KEGG_pathway,map01110
13380,BSU_40430,KEGG_pathway,map01130
13381,BSU_40430,KEGG_pathway,map01230
13382,BSU_40430,KEGG_pathway,map04614
13385,BSU_40440,KEGG_pathway,map03030
13386,BSU_40440,KEGG_pathway,map04112
13387,BSU_40450,KEGG_pathway,-
13388,BSU_40470,KEGG_pathway,-
13389,BSU_40480,KEGG_pathway,-
13390,BSU_40490,KEGG_pathway,-
13392,BSU_40500,KEGG_pathway,map03010
13393,BSU_40510,KEGG_pathway,-
13395,BSU_40520,KEGG_pathway,map02010
13396,BSU_40530,KEGG_pathway,-
13397,BSU_40540,KEGG_pathway,-
13399,BSU_40550,KEGG_pathway,map00190
13400,BSU_40560,KEGG_pathway,-
13401,BSU_40570,KEGG_pathway,-
13402,BSU_40573,KEGG_pathway,-
13403,BSU_40574,KEGG_pathway,-
13404,BSU_40580,KEGG_pathway,-
13405,BSU_40590,KEGG_pathway,-
13406,BSU_40600,KEGG_pathway,-
13407,BSU_40610,KEGG_pathway,-
13408,BSU_40620,KEGG_pathway,-
13409,BSU_40630,KEGG_pathway,-
13410,BSU_40640,KEGG_pathway,-
13411,BSU_40650,KEGG_pathway,-
13412,BSU_40660,KEGG_pathway,-
13413,BSU_40670,KEGG_pathway,-
13414,BSU_40680,KEGG_pathway,-
13415,BSU_40690,KEGG_pathway,-
13416,BSU_40700,KEGG_pathway,-
13417,BSU_40710,KEGG_pathway,-
13418,BSU_40720,KEGG_pathway,-
13419,BSU_40730,KEGG_pathway,-
13420,BSU_40740,KEGG_pathway,-
13421,BSU_40750,KEGG_pathway,-
13426,BSU_40760,KEGG_pathway,map00670
13427,BSU_40760,KEGG_pathway,map00790
13428,BSU_40760,KEGG_pathway,map01100
13429,BSU_40760,KEGG_pathway,map01523
13430,BSU_40770,KEGG_pathway,-
13431,BSU_40790,KEGG_pathway,-
13432,BSU_40800,KEGG_pathway,-
13433,BSU_40810,KEGG_pathway,-
13434,BSU_40820,KEGG_pathway,-
13435,BSU_40830,KEGG_pathway,-
13436,BSU_40840,KEGG_pathway,-
13437,BSU_40850,KEGG_pathway,-
13439,BSU_40860,KEGG_pathway,map00620
13449,BSU_40870,KEGG_pathway,map00330
13450,BSU_40870,KEGG_pathway,map00360
13451,BSU_40870,KEGG_pathway,map00380
13452,BSU_40870,KEGG_pathway,map00473
13453,BSU_40870,KEGG_pathway,map00627
13454,BSU_40870,KEGG_pathway,map00643
13455,BSU_40870,KEGG_pathway,map01100
13456,BSU_40870,KEGG_pathway,map01120
13457,BSU_40870,KEGG_pathway,map01502
13459,BSU_40880,KEGG_pathway,map03410
13465,BSU_40890,KEGG_pathway,map03010
13466,BSU_40890,KEGG_pathway,map03030
13467,BSU_40890,KEGG_pathway,map03430
13468,BSU_40890,KEGG_pathway,map03440
13469,BSU_40890,KEGG_pathway,map05133
13473,BSU_40900,KEGG_pathway,map03030
13474,BSU_40900,KEGG_pathway,map03430
13475,BSU_40900,KEGG_pathway,map03440
13477,BSU_40910,KEGG_pathway,map03010
13478,BSU_40920,KEGG_pathway,-
13479,BSU_40930,KEGG_pathway,-
13480,BSU_40939,KEGG_pathway,-
13481,BSU_40940,KEGG_pathway,-
13482,BSU_40950,KEGG_pathway,-
13483,BSU_40960,KEGG_pathway,-
13484,BSU_40970,KEGG_pathway,-
13485,BSU_40980,KEGG_pathway,-
13486,BSU_40990,KEGG_pathway,-
13487,BSU_41000,KEGG_pathway,-
13488,BSU_41010,KEGG_pathway,-
13489,BSU_41020,KEGG_pathway,-
13490,BSU_41030,KEGG_pathway,-
13494,BSU_41040,KEGG_pathway,map02024
13495,BSU_41040,KEGG_pathway,map03060
13496,BSU_41040,KEGG_pathway,map03070
13497,BSU_41050,KEGG_pathway,-
13499,BSU_41060,KEGG_pathway,map03010
13500,BSU_00010,KEGG_module,-
13501,BSU_00020,KEGG_module,M00260
13502,BSU_00030,KEGG_module,-
13503,BSU_00040,KEGG_module,-
13504,BSU_00050,KEGG_module,-
13505,BSU_00060,KEGG_module,-
13506,BSU_00070,KEGG_module,-
13507,BSU_00080,KEGG_module,-
13508,BSU_00090,KEGG_module,M00050
13509,BSU_00100,KEGG_module,-
13510,BSU_00110,KEGG_module,-
13511,BSU_00120,KEGG_module,-
13512,BSU_00130,KEGG_module,M00359
13513,BSU_00130,KEGG_module,M00360
13514,BSU_00140,KEGG_module,-
13515,BSU_00150,KEGG_module,-
13516,BSU_00160,KEGG_module,-
13517,BSU_00170,KEGG_module,-
13518,BSU_00180,KEGG_module,-
13519,BSU_00190,KEGG_module,M00260
13520,BSU_00200,KEGG_module,-
13521,BSU_00210,KEGG_module,-
13522,BSU_00220,KEGG_module,-
13523,BSU_00230,KEGG_module,-
13524,BSU_00240,KEGG_module,-
13525,BSU_00250,KEGG_module,-
13526,BSU_00260,KEGG_module,-
13527,BSU_00270,KEGG_module,M00133
13528,BSU_00270,KEGG_module,M00134
13529,BSU_00280,KEGG_module,M00053
13530,BSU_00290,KEGG_module,-
13531,BSU_00300,KEGG_module,-
13532,BSU_00310,KEGG_module,M00260
13533,BSU_00320,KEGG_module,-
13534,BSU_00330,KEGG_module,-
13535,BSU_00340,KEGG_module,-
13536,BSU_00350,KEGG_module,-
13537,BSU_00360,KEGG_module,-
13538,BSU_00370,KEGG_module,-
13539,BSU_00380,KEGG_module,M00359
13540,BSU_00380,KEGG_module,M00360
13541,BSU_00390,KEGG_module,-
13542,BSU_00400,KEGG_module,-
13543,BSU_00410,KEGG_module,-
13544,BSU_00420,KEGG_module,-
13545,BSU_00430,KEGG_module,-
13546,BSU_00440,KEGG_module,-
13547,BSU_00450,KEGG_module,-
13548,BSU_00460,KEGG_module,M00096
13549,BSU_00460,KEGG_module,M00582
13550,BSU_00470,KEGG_module,-
13551,BSU_00480,KEGG_module,-
13552,BSU_00490,KEGG_module,-
13553,BSU_00500,KEGG_module,M00362
13554,BSU_00510,KEGG_module,M00005
13555,BSU_00520,KEGG_module,M00178
13556,BSU_00530,KEGG_module,-
13557,BSU_00540,KEGG_module,-
13558,BSU_00550,KEGG_module,-
13559,BSU_00560,KEGG_module,-
13560,BSU_00570,KEGG_module,-
13561,BSU_00580,KEGG_module,-
13562,BSU_00590,KEGG_module,-
13563,BSU_00600,KEGG_module,-
13564,BSU_00610,KEGG_module,-
13565,BSU_00620,KEGG_module,-
13566,BSU_00630,KEGG_module,-
13567,BSU_00640,KEGG_module,-
13568,BSU_00650,KEGG_module,-
13569,BSU_00660,KEGG_module,-
13570,BSU_00670,KEGG_module,-
13571,BSU_00680,KEGG_module,-
13572,BSU_00690,KEGG_module,M00742
13573,BSU_00700,KEGG_module,M00120
13574,BSU_00710,KEGG_module,-
13575,BSU_00720,KEGG_module,-
13576,BSU_00730,KEGG_module,M00021
13577,BSU_00740,KEGG_module,-
13578,BSU_00750,KEGG_module,M00023
13579,BSU_00760,KEGG_module,M00019
13580,BSU_00760,KEGG_module,M00036
13581,BSU_00760,KEGG_module,M00119
13582,BSU_00760,KEGG_module,M00570
13583,BSU_00770,KEGG_module,M00126
13584,BSU_00770,KEGG_module,M00840
13585,BSU_00770,KEGG_module,M00841
13586,BSU_00780,KEGG_module,M00126
13587,BSU_00780,KEGG_module,M00840
13588,BSU_00780,KEGG_module,M00841
13589,BSU_00790,KEGG_module,M00126
13590,BSU_00790,KEGG_module,M00840
13591,BSU_00790,KEGG_module,M00841
13592,BSU_00790,KEGG_module,M00842
13593,BSU_00790,KEGG_module,M00843
13594,BSU_00800,KEGG_module,-
13595,BSU_00810,KEGG_module,-
13596,BSU_00820,KEGG_module,M00359
13597,BSU_00820,KEGG_module,M00360
13598,BSU_00830,KEGG_module,-
13599,BSU_00840,KEGG_module,-
13600,BSU_00850,KEGG_module,M00047
13601,BSU_00860,KEGG_module,-
13602,BSU_00870,KEGG_module,-
13603,BSU_00880,KEGG_module,-
13604,BSU_00890,KEGG_module,-
13605,BSU_00900,KEGG_module,M00096
13606,BSU_00910,KEGG_module,M00096
13607,BSU_00920,KEGG_module,M00121
13608,BSU_00920,KEGG_module,M00359
13609,BSU_00920,KEGG_module,M00360
13610,BSU_00930,KEGG_module,M00021
13611,BSU_00940,KEGG_module,M00359
13612,BSU_00940,KEGG_module,M00360
13613,BSU_00950,KEGG_module,-
13614,BSU_00960,KEGG_module,-
13615,BSU_00970,KEGG_module,-
13616,BSU_00980,KEGG_module,-
13617,BSU_00990,KEGG_module,M00178
13618,BSU_01000,KEGG_module,M00335
13619,BSU_01010,KEGG_module,-
13620,BSU_01020,KEGG_module,M00178
13621,BSU_01020,KEGG_module,M00179
13622,BSU_01030,KEGG_module,M00178
13623,BSU_01030,KEGG_module,M00179
13624,BSU_01040,KEGG_module,M00178
13625,BSU_01040,KEGG_module,M00179
13626,BSU_01050,KEGG_module,M00178
13627,BSU_01060,KEGG_module,-
13628,BSU_01070,KEGG_module,M00183
13629,BSU_01080,KEGG_module,M00183
13630,BSU_01090,KEGG_module,M00178
13631,BSU_01100,KEGG_module,M00178
13632,BSU_01100,KEGG_module,M00179
13633,BSU_01110,KEGG_module,M00178
13634,BSU_01110,KEGG_module,M00179
13635,BSU_01120,KEGG_module,-
13636,BSU_01130,KEGG_module,-
13637,BSU_01140,KEGG_module,-
13638,BSU_01150,KEGG_module,M00178
13639,BSU_01150,KEGG_module,M00179
13640,BSU_01160,KEGG_module,M00178
13641,BSU_01160,KEGG_module,M00179
13642,BSU_01170,KEGG_module,M00178
13643,BSU_01180,KEGG_module,M00178
13644,BSU_01180,KEGG_module,M00179
13645,BSU_01190,KEGG_module,M00178
13646,BSU_01190,KEGG_module,M00179
13647,BSU_01200,KEGG_module,M00178
13648,BSU_01200,KEGG_module,M00179
13649,BSU_01210,KEGG_module,M00178
13650,BSU_01210,KEGG_module,M00179
13651,BSU_01220,KEGG_module,M00178
13652,BSU_01220,KEGG_module,M00179
13653,BSU_01230,KEGG_module,M00178
13654,BSU_01240,KEGG_module,M00178
13655,BSU_01240,KEGG_module,M00179
13656,BSU_01250,KEGG_module,M00178
13657,BSU_01250,KEGG_module,M00179
13658,BSU_01260,KEGG_module,M00178
13659,BSU_01260,KEGG_module,M00179
13660,BSU_01270,KEGG_module,M00178
13661,BSU_01270,KEGG_module,M00179
13662,BSU_01280,KEGG_module,M00178
13663,BSU_01280,KEGG_module,M00179
13664,BSU_01290,KEGG_module,M00178
13665,BSU_01290,KEGG_module,M00179
13666,BSU_01300,KEGG_module,M00178
13667,BSU_01300,KEGG_module,M00179
13668,BSU_01310,KEGG_module,M00178
13669,BSU_01310,KEGG_module,M00179
13670,BSU_01320,KEGG_module,M00178
13671,BSU_01320,KEGG_module,M00179
13672,BSU_01330,KEGG_module,M00178
13673,BSU_01330,KEGG_module,M00179
13674,BSU_01340,KEGG_module,M00178
13675,BSU_01340,KEGG_module,M00179
13676,BSU_01350,KEGG_module,M00178
13677,BSU_01350,KEGG_module,M00179
13678,BSU_01360,KEGG_module,M00335
13679,BSU_01370,KEGG_module,M00049
13680,BSU_01380,KEGG_module,-
13681,BSU_01389,KEGG_module,-
13682,BSU_01390,KEGG_module,-
13683,BSU_01400,KEGG_module,M00178
13684,BSU_01410,KEGG_module,M00178
13685,BSU_01410,KEGG_module,M00179
13686,BSU_01420,KEGG_module,M00178
13687,BSU_01420,KEGG_module,M00179
13688,BSU_01430,KEGG_module,M00183
13689,BSU_01440,KEGG_module,M00178
13690,BSU_01450,KEGG_module,M00581
13691,BSU_01450,KEGG_module,M00582
13692,BSU_01460,KEGG_module,M00186
13693,BSU_01460,KEGG_module,M00211
13694,BSU_01460,KEGG_module,M00581
13695,BSU_01460,KEGG_module,M00582
13696,BSU_01470,KEGG_module,M00581
13697,BSU_01470,KEGG_module,M00582
13698,BSU_01480,KEGG_module,-
13699,BSU_01490,KEGG_module,M00178
13700,BSU_01490,KEGG_module,M00179
13701,BSU_01500,KEGG_module,M00178
13702,BSU_01500,KEGG_module,M00179
13703,BSU_01510,KEGG_module,-
13704,BSU_01520,KEGG_module,-
13705,BSU_01530,KEGG_module,M00727
13706,BSU_01540,KEGG_module,-
13707,BSU_01550,KEGG_module,-
13708,BSU_01560,KEGG_module,M00722
13709,BSU_01570,KEGG_module,-
13710,BSU_01580,KEGG_module,-
13711,BSU_01590,KEGG_module,M00631
13712,BSU_01600,KEGG_module,-
13713,BSU_01610,KEGG_module,M00240
13714,BSU_01620,KEGG_module,M00240
13715,BSU_01630,KEGG_module,M00240
13716,BSU_01640,KEGG_module,-
13717,BSU_01650,KEGG_module,M00628
13718,BSU_01660,KEGG_module,M00628
13719,BSU_01670,KEGG_module,-
13720,BSU_01680,KEGG_module,M00267
13721,BSU_01680,KEGG_module,M00268
13722,BSU_01680,KEGG_module,M00269
13723,BSU_01680,KEGG_module,M00270
13724,BSU_01680,KEGG_module,M00271
13725,BSU_01680,KEGG_module,M00282
13726,BSU_01680,KEGG_module,M00809
13727,BSU_01690,KEGG_module,-
13728,BSU_01700,KEGG_module,-
13729,BSU_01710,KEGG_module,-
13730,BSU_01720,KEGG_module,-
13731,BSU_01730,KEGG_module,-
13732,BSU_01740,KEGG_module,-
13733,BSU_01750,KEGG_module,-
13734,BSU_01760,KEGG_module,-
13735,BSU_01770,KEGG_module,-
13736,BSU_01780,KEGG_module,-
13737,BSU_01800,KEGG_module,-
13738,BSU_01810,KEGG_module,-
13739,BSU_01820,KEGG_module,-
13740,BSU_01830,KEGG_module,M00144
13741,BSU_01830,KEGG_module,M00145
13742,BSU_01845,KEGG_module,-
13743,BSU_01860,KEGG_module,-
13744,BSU_01870,KEGG_module,-
13745,BSU_01880,KEGG_module,-
13746,BSU_01889,KEGG_module,-
13747,BSU_01890,KEGG_module,-
13748,BSU_01900,KEGG_module,-
13749,BSU_01920,KEGG_module,-
13750,BSU_01935,KEGG_module,-
13751,BSU_01950,KEGG_module,M00254
13752,BSU_01960,KEGG_module,-
13753,BSU_01970,KEGG_module,-
13754,BSU_01980,KEGG_module,-
13755,BSU_01990,KEGG_module,-
13756,BSU_02000,KEGG_module,-
13757,BSU_02010,KEGG_module,-
13758,BSU_02030,KEGG_module,-
13759,BSU_02040,KEGG_module,-
13760,BSU_02050,KEGG_module,-
13761,BSU_02060,KEGG_module,-
13762,BSU_02070,KEGG_module,-
13763,BSU_02080,KEGG_module,-
13764,BSU_02090,KEGG_module,M00627
13765,BSU_02100,KEGG_module,-
13766,BSU_02110,KEGG_module,-
13767,BSU_02120,KEGG_module,-
13768,BSU_02130,KEGG_module,M00126
13769,BSU_02140,KEGG_module,-
13770,BSU_02150,KEGG_module,-
13771,BSU_02160,KEGG_module,-
13772,BSU_02170,KEGG_module,-
13773,BSU_02200,KEGG_module,-
13774,BSU_02210,KEGG_module,-
13775,BSU_02220,KEGG_module,-
13776,BSU_02230,KEGG_module,M00048
13777,BSU_02240,KEGG_module,-
13778,BSU_02260,KEGG_module,-
13779,BSU_02270,KEGG_module,M00093
13780,BSU_02280,KEGG_module,-
13781,BSU_02290,KEGG_module,M00093
13782,BSU_02300,KEGG_module,-
13783,BSU_02310,KEGG_module,-
13784,BSU_02320,KEGG_module,-
13785,BSU_02330,KEGG_module,-
13786,BSU_02340,KEGG_module,-
13787,BSU_02350,KEGG_module,M00265
13788,BSU_02350,KEGG_module,M00266
13789,BSU_02350,KEGG_module,M00267
13790,BSU_02350,KEGG_module,M00268
13791,BSU_02350,KEGG_module,M00269
13792,BSU_02350,KEGG_module,M00270
13793,BSU_02350,KEGG_module,M00271
13794,BSU_02350,KEGG_module,M00272
13795,BSU_02350,KEGG_module,M00282
13796,BSU_02350,KEGG_module,M00303
13797,BSU_02350,KEGG_module,M00806
13798,BSU_02350,KEGG_module,M00809
13799,BSU_02360,KEGG_module,M00004
13800,BSU_02360,KEGG_module,M00006
13801,BSU_02360,KEGG_module,M00008
13802,BSU_02370,KEGG_module,-
13803,BSU_02390,KEGG_module,M00019
13804,BSU_02390,KEGG_module,M00036
13805,BSU_02390,KEGG_module,M00119
13806,BSU_02390,KEGG_module,M00570
13807,BSU_02400,KEGG_module,-
13808,BSU_02410,KEGG_module,M00377
13809,BSU_02420,KEGG_module,-
13810,BSU_02430,KEGG_module,-
13811,BSU_02440,KEGG_module,M00444
13812,BSU_02440,KEGG_module,M00445
13813,BSU_02440,KEGG_module,M00518
13814,BSU_02440,KEGG_module,M00709
13815,BSU_02440,KEGG_module,M00721
13816,BSU_02440,KEGG_module,M00723
13817,BSU_02440,KEGG_module,M00724
13818,BSU_02440,KEGG_module,M00742
13819,BSU_02440,KEGG_module,M00743
13820,BSU_02440,KEGG_module,M00744
13821,BSU_02450,KEGG_module,M00518
13822,BSU_02460,KEGG_module,-
13823,BSU_02470,KEGG_module,M00135
13824,BSU_02480,KEGG_module,-
13825,BSU_02490,KEGG_module,-
13826,BSU_02500,KEGG_module,-
13827,BSU_02510,KEGG_module,M00631
13828,BSU_02520,KEGG_module,M00760
13829,BSU_02530,KEGG_module,-
13830,BSU_02540,KEGG_module,-
13831,BSU_02550,KEGG_module,-
13832,BSU_02560,KEGG_module,-
13833,BSU_02570,KEGG_module,M00254
13834,BSU_02580,KEGG_module,-
13835,BSU_02590,KEGG_module,-
13836,BSU_02600,KEGG_module,-
13837,BSU_02610,KEGG_module,-
13838,BSU_02620,KEGG_module,M00126
13839,BSU_02630,KEGG_module,M00336
13840,BSU_02640,KEGG_module,M00336
13841,BSU_02650,KEGG_module,-
13842,BSU_02660,KEGG_module,-
13843,BSU_02670,KEGG_module,M00715
13844,BSU_02680,KEGG_module,M00715
13845,BSU_02690,KEGG_module,-
13846,BSU_02700,KEGG_module,M00098
13847,BSU_02710,KEGG_module,-
13848,BSU_02720,KEGG_module,-
13849,BSU_02730,KEGG_module,M00487
13850,BSU_02730,KEGG_module,M00489
13851,BSU_02730,KEGG_module,M00490
13852,BSU_02730,KEGG_module,M00494
13853,BSU_02730,KEGG_module,M00495
13854,BSU_02740,KEGG_module,M00492
13855,BSU_02740,KEGG_module,M00493
13856,BSU_02740,KEGG_module,M00494
13857,BSU_02750,KEGG_module,M00253
13858,BSU_02750,KEGG_module,M00254
13859,BSU_02760,KEGG_module,M00253
13860,BSU_02760,KEGG_module,M00254
13861,BSU_02770,KEGG_module,-
13862,BSU_02780,KEGG_module,-
13863,BSU_02790,KEGG_module,-
13864,BSU_02800,KEGG_module,-
13865,BSU_02810,KEGG_module,-
13866,BSU_02820,KEGG_module,-
13867,BSU_02830,KEGG_module,-
13868,BSU_02840,KEGG_module,-
13869,BSU_02850,KEGG_module,M00242
13870,BSU_02860,KEGG_module,M00242
13871,BSU_02860,KEGG_module,M00244
13872,BSU_02860,KEGG_module,M00319
13873,BSU_02870,KEGG_module,M00242
13874,BSU_02880,KEGG_module,-
13875,BSU_02890,KEGG_module,-
13876,BSU_02900,KEGG_module,-
13877,BSU_02910,KEGG_module,-
13878,BSU_02920,KEGG_module,-
13879,BSU_02930,KEGG_module,-
13880,BSU_02940,KEGG_module,-
13881,BSU_02950,KEGG_module,-
13882,BSU_02960,KEGG_module,-
13883,BSU_02970,KEGG_module,-
13884,BSU_02980,KEGG_module,M00208
13885,BSU_02980,KEGG_module,M00209
13886,BSU_02990,KEGG_module,M00208
13887,BSU_03000,KEGG_module,M00208
13888,BSU_03010,KEGG_module,-
13889,BSU_03020,KEGG_module,-
13890,BSU_03030,KEGG_module,-
13891,BSU_03040,KEGG_module,-
13892,BSU_03050,KEGG_module,-
13893,BSU_03060,KEGG_module,-
13894,BSU_03070,KEGG_module,-
13895,BSU_03080,KEGG_module,-
13896,BSU_03090,KEGG_module,-
13897,BSU_03100,KEGG_module,-
13898,BSU_03110,KEGG_module,-
13899,BSU_03120,KEGG_module,-
13900,BSU_03130,KEGG_module,M00115
13901,BSU_03140,KEGG_module,-
13902,BSU_03150,KEGG_module,M00022
13903,BSU_03160,KEGG_module,-
13904,BSU_03170,KEGG_module,-
13905,BSU_03180,KEGG_module,-
13906,BSU_03190,KEGG_module,-
13907,BSU_03200,KEGG_module,-
13908,BSU_03210,KEGG_module,-
13909,BSU_03220,KEGG_module,-
13910,BSU_03230,KEGG_module,-
13911,BSU_03240,KEGG_module,-
13912,BSU_03250,KEGG_module,-
13913,BSU_03260,KEGG_module,-
13914,BSU_03270,KEGG_module,-
13915,BSU_03280,KEGG_module,M00121
13916,BSU_03290,KEGG_module,M00530
13917,BSU_03290,KEGG_module,M00545
13918,BSU_03300,KEGG_module,M00530
13919,BSU_03310,KEGG_module,M00531
13920,BSU_03320,KEGG_module,M00530
13921,BSU_03330,KEGG_module,M00615
13922,BSU_03340,KEGG_module,M00126
13923,BSU_03350,KEGG_module,-
13924,BSU_03360,KEGG_module,-
13925,BSU_03370,KEGG_module,M00234
13926,BSU_03380,KEGG_module,M00234
13927,BSU_03380,KEGG_module,M00236
13928,BSU_03380,KEGG_module,M00585
13929,BSU_03380,KEGG_module,M00586
13930,BSU_03390,KEGG_module,-
13931,BSU_03400,KEGG_module,-
13932,BSU_03410,KEGG_module,-
13933,BSU_03420,KEGG_module,-
13934,BSU_03430,KEGG_module,-
13935,BSU_03440,KEGG_module,M00487
13936,BSU_03440,KEGG_module,M00489
13937,BSU_03440,KEGG_module,M00490
13938,BSU_03440,KEGG_module,M00494
13939,BSU_03450,KEGG_module,M00345
13940,BSU_03450,KEGG_module,M00580
13941,BSU_03460,KEGG_module,M00345
13942,BSU_03460,KEGG_module,M00580
13943,BSU_03470,KEGG_module,-
13944,BSU_03480,KEGG_module,-
13945,BSU_03490,KEGG_module,-
13946,BSU_03510,KEGG_module,-
13947,BSU_03520,KEGG_module,-
13948,BSU_03530,KEGG_module,-
13949,BSU_03540,KEGG_module,-
13950,BSU_03550,KEGG_module,-
13951,BSU_03560,KEGG_module,M00700
13952,BSU_03560,KEGG_module,M00702
13953,BSU_03569,KEGG_module,-
13954,BSU_03570,KEGG_module,-
13955,BSU_03580,KEGG_module,-
13956,BSU_03590,KEGG_module,M00234
13957,BSU_03590,KEGG_module,M00236
13958,BSU_03590,KEGG_module,M00585
13959,BSU_03590,KEGG_module,M00586
13960,BSU_03600,KEGG_module,M00234
13961,BSU_03610,KEGG_module,M00234
13962,BSU_03610,KEGG_module,M00585
13963,BSU_03610,KEGG_module,M00586
13964,BSU_03620,KEGG_module,-
13965,BSU_03630,KEGG_module,M00117
13966,BSU_03640,KEGG_module,M00117
13967,BSU_03651,KEGG_module,-
13968,BSU_03652,KEGG_module,-
13969,BSU_03660,KEGG_module,-
13970,BSU_03670,KEGG_module,-
13971,BSU_03680,KEGG_module,-
13972,BSU_03700,KEGG_module,-
13973,BSU_03710,KEGG_module,-
13974,BSU_03720,KEGG_module,-
13975,BSU_03730,KEGG_module,M00258
13976,BSU_03740,KEGG_module,M00258
13977,BSU_03750,KEGG_module,-
13978,BSU_03760,KEGG_module,M00434
13979,BSU_03760,KEGG_module,M00649
13980,BSU_03760,KEGG_module,M00655
13981,BSU_03770,KEGG_module,-
13982,BSU_03790,KEGG_module,M00016
13983,BSU_03790,KEGG_module,M00017
13984,BSU_03790,KEGG_module,M00018
13985,BSU_03790,KEGG_module,M00033
13986,BSU_03790,KEGG_module,M00525
13987,BSU_03790,KEGG_module,M00526
13988,BSU_03790,KEGG_module,M00527
13989,BSU_03800,KEGG_module,M00240
13990,BSU_03810,KEGG_module,M00240
13991,BSU_03820,KEGG_module,M00240
13992,BSU_03830,KEGG_module,M00240
13993,BSU_03840,KEGG_module,-
13994,BSU_03850,KEGG_module,-
13995,BSU_03860,KEGG_module,-
13996,BSU_03870,KEGG_module,-
13997,BSU_03880,KEGG_module,-
13998,BSU_03890,KEGG_module,M00700
13999,BSU_03890,KEGG_module,M00702
14000,BSU_03900,KEGG_module,M00027
14001,BSU_03910,KEGG_module,M00027
14002,BSU_03920,KEGG_module,-
14003,BSU_03930,KEGG_module,-
14004,BSU_03940,KEGG_module,-
14005,BSU_03950,KEGG_module,-
14006,BSU_03960,KEGG_module,-
14007,BSU_03970,KEGG_module,-
14008,BSU_03981,KEGG_module,M00274
14009,BSU_03982,KEGG_module,M00274
14010,BSU_03990,KEGG_module,-
14011,BSU_04000,KEGG_module,M00432
14012,BSU_04000,KEGG_module,M00535
14013,BSU_04010,KEGG_module,-
14014,BSU_04020,KEGG_module,-
14015,BSU_04030,KEGG_module,M00060
14016,BSU_04030,KEGG_module,M00083
14017,BSU_04030,KEGG_module,M00572
14018,BSU_04040,KEGG_module,M00125
14019,BSU_04050,KEGG_module,-
14020,BSU_04060,KEGG_module,-
14021,BSU_04070,KEGG_module,-
14022,BSU_04080,KEGG_module,-
14023,BSU_04090,KEGG_module,-
14024,BSU_04100,KEGG_module,-
14025,BSU_04110,KEGG_module,-
14026,BSU_04130,KEGG_module,-
14027,BSU_04140,KEGG_module,M00625
14028,BSU_04150,KEGG_module,-
14029,BSU_04160,KEGG_module,-
14030,BSU_04170,KEGG_module,-
14031,BSU_04180,KEGG_module,-
14032,BSU_04190,KEGG_module,M00083
14033,BSU_04190,KEGG_module,M00572
14034,BSU_04200,KEGG_module,-
14035,BSU_04210,KEGG_module,M00022
14036,BSU_04220,KEGG_module,M00124
14037,BSU_04230,KEGG_module,-
14038,BSU_04240,KEGG_module,-
14039,BSU_04250,KEGG_module,-
14040,BSU_04260,KEGG_module,-
14041,BSU_04270,KEGG_module,-
14042,BSU_04280,KEGG_module,-
14043,BSU_04290,KEGG_module,-
14044,BSU_04300,KEGG_module,-
14045,BSU_04310,KEGG_module,-
14046,BSU_04320,KEGG_module,-
14047,BSU_04330,KEGG_module,-
14048,BSU_04340,KEGG_module,-
14049,BSU_04359,KEGG_module,-
14050,BSU_04360,KEGG_module,-
14051,BSU_04370,KEGG_module,-
14052,BSU_04380,KEGG_module,-
14053,BSU_04390,KEGG_module,-
14054,BSU_04400,KEGG_module,-
14055,BSU_04410,KEGG_module,-
14056,BSU_04420,KEGG_module,-
14057,BSU_04430,KEGG_module,-
