Sample	Total	Assigned	Unassigned_rRNA	Unassigned_Unmapped	Unassigned_Read_Type	Unassigned_Singleton	Unassigned_MappingQuality	Unassigned_Chimera	Unassigned_FragmentLength	Unassigned_Duplicate	Unassigned_MultiMapping	Unassigned_Secondary	Unassigned_NonSplit	Unassigned_NoFeatures	Unassigned_Overlapping_Length	Unassigned_Ambiguity	percent_assigned	reads_processed	reads_aligned	reads_aligned_percentage	not_aligned	not_aligned_percentage	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content	per_tile_sequence_quality	r_processed	r_with_adapters	r_written	bp_processed	quality_trimmed	bp_written	percent_trimmed	pe_sense	pe_antisense	failed	se_sense	se_antisense
SRX5621404	11544362	3886	202	11538351	0	0	0	0	0	0	0	0	0	1838	80	5	0.03366145309719151	11544362.0	6011.0	0.05	11538351.0	99.95	SRX5621404_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11544362.0	0.0	20-50	36.0	27.48610127214936	43.648668848048935	pass	warn	pass	fail	warn	pass	warn	fail	warn	pass		11548178	11465766	11548178	577408900	40100606	503953219	12.721605261020393			0.633	0.1637	0.2033
SRX5621405	12469986	7752	556	12459003	0	0	0	0	0	0	0	0	0	2586	86	3	0.06216526626413214	12469986.0	10983.0	0.09	12459003.0	99.91	SRX5621405_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12469986.0	0.0	20-50	35.0	26.878496610259734	42.80201517467622	pass	warn	pass	fail	pass	pass	warn	fail	warn	pass		12476359	12412662	12476359	623817950	51177312	533841097	14.423575499871395			0.6088	0.1502	0.24100000000000002
SRX5621406	20575620	3609	625	20568862	0	0	0	0	0	0	0	0	0	2447	76	1	0.017540176189101468	20575620.0	6758.0	0.03	20568862.0	99.97	SRX5621406_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	20575620.0	0.0	20-50	36.0	21.8795464714635	43.77391281526389	pass	warn	pass	fail	pass	pass	warn	fail	warn	pass		20580537	20451297	20580537	1029026850	69111997	900745287	12.4662989114424			0.6728	0.1468	0.1804
SRX5621407	14383774	9836	555	14370126	0	0	0	0	0	0	0	0	0	3161	92	4	0.06838260945979824	14383774.0	13648.0	0.09	14370126.0	99.91	SRX5621407_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14383774.0	0.0	20-50	36.0	25.072568628031448	42.828631692906185	pass	warn	pass	fail	pass	pass	warn	fail	warn	pass		14391147	14318160	14391147	719557350	58850399	616155221	14.370241510284064			0.6163	0.1737	0.21
SRX5621408	14282866	4199	381	14275690	0	0	0	0	0	0	0	0	0	2533	62	1	0.029398861545014844	14282866.0	7176.0	0.05	14275690.0	99.95	SRX5621408_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14282866.0	0.0	20-50	37.0	24.642914846270784	43.60094479637351	pass	warn	pass	fail	pass	pass	warn	fail	warn	pass		14288046	14189980	14288046	714402300	52515585	622821998	12.819149938347065			0.6623	0.1314	0.2062
SRX5621409	16310869	4721	507	16302981	0	0	0	0	0	0	0	0	0	2576	83	1	0.02894389011400925	16310869.0	7888.0	0.05	16302981.0	99.95	SRX5621409_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16310869.0	0.0	20-50	36.0	23.67746363120697	43.624131920868216	pass	warn	pass	fail	warn	pass	warn	fail	warn	pass		16316784	16197718	16316784	815839200	59907018	711633529	12.77281981547344			0.6657	0.135	0.1993
SRX5621410	15934380	5012	688	15927114	0	0	0	0	0	0	0	0	0	1516	49	1	0.03145400072045477	15934380.0	7266.0	0.05	15927114.0	99.95	SRX5621410_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15934380.0	0.0	20-50	35.0	25.11921151940379	43.225091531644146	pass	warn	pass	fail	pass	pass	warn	fail	warn	pass		15938714	15840422	15938714	796935700	59977901	688827950	13.565429431759677			0.6137	0.1934	0.193
SRX5621411	17799396	7565	439	17787638	0	0	0	0	0	0	0	0	0	3635	119	0	0.04250144218376848	17799396.0	11758.0	0.07	17787638.0	99.93	SRX5621411_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	17799396.0	0.0	20-50	37.0	21.54849519770028	43.06540800597953	pass	warn	pass	fail	warn	pass	warn	fail	warn	pass		17807379	17709641	17807379	890368950	70774755	766659266	13.894204644041105			0.6248	0.1607	0.2145
SRX5621412	20764573	4304	401	20756871	0	0	0	0	0	0	0	0	0	2931	63	3	0.020727611398510336	20764573.0	7702.0	0.04	20756871.0	99.96	SRX5621412_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	20764573.0	0.0	20-50	37.0	22.157914734246226	43.8390157120014	pass	warn	pass	fail	pass	pass	warn	fail	warn	pass		20769834	20620314	20769834	1038491700	69179891	910374355	12.336867497352172			0.6609	0.1635	0.1757
SRX5621413	17792167	10065	905	17777526	0	0	0	0	0	0	0	0	0	3541	128	2	0.056569837726905325	17792167.0	14641.0	0.08	17777526.0	99.92	SRX5621413_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	17792167.0	0.0	20-50	35.0	23.92839877907389	43.148400529289106	pass	warn	pass	fail	warn	pass	warn	fail	warn	pass		17800319	17702076	17800319	890015950	69175308	767831943	13.728294082819525			0.6202	0.1375	0.2423
SRX5621414	14212409	3791	857	14206103	0	0	0	0	0	0	0	0	0	1610	47	1	0.026673873514335245	14212409.0	6306.0	0.04	14206103.0	99.96	SRX5621414_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14212409.0	0.0	20-50	36.0	23.302917831178114	43.712433339063075	pass	warn	pass	fail	pass	pass	warn	fail	warn	pass		14216824	14119911	14216824	710841200	50370049	621322893	12.593291863217834			0.653	0.1692	0.1778
SRX5621415	10715038	4572	466	10708118	0	0	0	0	0	0	0	0	0	1809	70	3	0.042669004066994434	10715038.0	6920.0	0.06	10708118.0	99.94	SRX5621415_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10715038.0	0.0	20-50	36.0	25.905671974681283	43.477938575672816	pass	warn	pass	fail	warn	pass	warn	fail	warn	pass		10719814	10650340	10719814	535990700	40321256	465939109	13.069553445610158			0.6438	0.1345	0.2217
SRX5621416	12810808	5230	594	12802676	0	0	0	0	0	0	0	0	0	2243	64	1	0.04082490347213072	12810808.0	8132.0	0.06	12802676.0	99.94	SRX5621416_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12810808.0	0.0	20-50	36.0	25.8275324601576	43.63703109124733	pass	warn	pass	fail	pass	pass	warn	fail	warn	pass		12815991	12721276	12815991	640799550	46830671	559103009	12.749157049189565			0.6495	0.1535	0.19699999999999998
SRX5621417	16391885	4733	372	16384192	0	0	0	0	0	0	0	0	0	2518	66	4	0.028874043467240037	16391885.0	7693.0	0.05	16384192.0	99.95	SRX5621417_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16391885.0	0.0	20-50	37.0	24.26777728419193	43.650041407684355	pass	warn	pass	fail	pass	pass	warn	fail	warn	pass		16396464	16281479	16396464	819823200	55981051	715574842	12.71595607443166			0.6536	0.1724	0.1741
SRX5621418	14337557	4067	283	14330410	0	0	0	0	0	0	0	0	0	2743	52	2	0.02836605985245604	14337557.0	7147.0	0.05	14330410.0	99.95	SRX5621418_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14337557.0	0.0	20-50	37.0	24.83457437206113	43.507927187316504	pass	warn	pass	fail	pass	pass	warn	fail	warn	pass		14343206	14244914	14343206	717160300	51286154	623878927	13.007046402317586			0.6705	0.1448	0.1847
SRX5621419	23676852	4483	811	23668977	0	0	0	0	0	0	0	0	0	2517	63	1	0.018934104922394245	23676852.0	7875.0	0.03	23668977.0	99.97	SRX5621419_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	23676852.0	0.0	20-50	36.0	20.43475874397758	43.75907776929129	pass	warn	pass	fail	pass	pass	warn	fail	warn	pass		23682140	23532256	23682140	1184107000	79244883	1036152516	12.495026547431946			0.6731	0.1622	0.1647
SRX5621420	13961612	1451	1	13950191	0	0	0	0	0	0	0	0	0	9958	11	0	0.01039278272451634	13961612.0	11421.0	0.08	13950191.0	99.92	SRX5621420_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13961612.0	0.0	20-50	36.0	23.781893219236018	42.654586877217326	pass	warn	pass	fail	pass	pass	warn	fail	warn	pass		13968931	13903947	13968931	698446550	59477453	595640983	14.719174573916929			0.6131	0.1263	0.2606
SRX5621421	11757597	5705	206	11748844	0	0	0	0	0	0	0	0	0	2751	91	0	0.048521819552073436	11757597.0	8753.0	0.07	11748844.0	99.93	SRX5621421_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11757597.0	0.0	20-50	37.0	22.395863949134736	43.75319548713908	pass	warn	pass	fail	warn	pass	warn	fail	warn	pass		11763489	11667934	11763489	588174450	43020587	514521743	12.522255429490349			0.6413	0.1342	0.2245
SRX5621422	12351679	6452	553	12341977	0	0	0	0	0	0	0	0	0	2625	72	0	0.052235813446900634	12351679.0	9702.0	0.08	12341977.0	99.92	SRX5621422_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12351679.0	0.0	20-50	36.0	25.22837203554613	42.76868731773227	pass	warn	pass	fail	pass	pass	warn	fail	warn	pass		12357652	12294067	12357652	617882600	51200525	528357678	14.488985771730746			0.6024	0.1504	0.2473
SRX5621423	12969789	3270	254	12964388	0	0	0	0	0	0	0	0	0	1827	49	1	0.02521243792015429	12969789.0	5401.0	0.04	12964388.0	99.96	SRX5621423_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12969789.0	0.0	20-50	36.0	24.477631204794413	43.83410686172304	pass	warn	pass	fail	warn	pass	warn	fail	warn	pass		12973444	12872422	12973444	648672200	43654851	568573124	12.348159208919391			0.6599	0.1403	0.1998
SRX5621424	15370815	3599	403	15364872	0	0	0	0	0	0	0	0	0	1894	45	2	0.023414503394907814	15370815.0	5943.0	0.04	15364872.0	99.96	SRX5621424_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15370815.0	0.0	20-50	37.0	22.747974638005747	43.825998361179934	pass	warn	pass	fail	pass	pass	warn	fail	warn	pass		15374431	15280831	15374431	768721550	50440513	673695829	12.361526875368593			0.648	0.1763	0.1757
SRX5621425	20207394	6903	1361	20196472	0	0	0	0	0	0	0	0	0	2572	83	3	0.03416076313452393	20207394.0	10922.0	0.05	20196472.0	99.95	SRX5621425_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	20207394.0	0.0	20-50	35.0	22.543160420998174	42.71585638405428	pass	warn	pass	fail	pass	pass	warn	fail	warn	pass		20214142	20109058	20214142	1010707100	83370813	863277161	14.586811451111801			0.6264	0.1875	0.1861
SRX5621426	15317854	3659	476	15311765	0	0	0	0	0	0	0	0	0	1896	57	1	0.023887158083632343	15317854.0	6089.0	0.04	15311765.0	99.96	SRX5621426_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15317854.0	0.0	20-50	36.0	23.924421396397594	43.751794474604594	pass	warn	pass	fail	pass	pass	warn	fail	warn	pass		15322216	15216531	15322216	766110800	51831491	670247150	12.513026836327068			0.6535	0.1521	0.1944
SRX5621427	13397034	6863	584	13386911	0	0	0	0	0	0	0	0	0	2579	93	4	0.05122775683035514	13397034.0	10123.0	0.08	13386911.0	99.92	SRX5621427_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13397034.0	0.0	20-50	35.0	26.961451651370115	42.83749141787653	pass	warn	pass	fail	warn	pass	warn	fail	warn	pass		13403078	13322296	13403078	670153900	54994714	573990114	14.349507777243408			0.605	0.14300000000000002	0.252
SRX5621428	14553128	4817	391	14545277	0	0	0	0	0	0	0	0	0	2590	52	1	0.033099413404458475	14553128.0	7851.0	0.05	14545277.0	99.95	SRX5621428_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14553128.0	0.0	20-50	36.0	23.82412149345165	43.74369386430189	pass	warn	pass	fail	warn	pass	warn	fail	warn	pass		14558865	14455266	14558865	727943250	52338941	636691995	12.535490232239946			0.6487	0.1402	0.2111
SRX5660522	38927398	32917531	168997	531925	0	0	0	0	0	0	0	0	0	4299497	975301	34147	84.56134417204048	38927398.0	38395473.0	98.63	531925.0	1.37	SRX5660522_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	38927398.0	0.0	20-85	45.0	10.609617431080702	83.57406436464106	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass		39143942	12154570	39143942	3327235070	5724192	3280682709	1.3991305098860958			0.4713	0.0339	0.4947
SRX5660523	58840975	50805045	18314	782073	0	0	0	0	0	0	0	0	0	5722852	1461163	51528	86.34296933386982	58840975.0	58058902.0	98.67	782073.0	1.33	SRX5660523_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	58840975.0	0.0	20-85	44.0	9.352080528180048	83.53116609641496	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass		59126934	18347941	59126934	5025789390	8553608	4956400552	1.3806555073331477			0.4827	0.0231	0.4943
SRX5660524	55253139	168293	31245589	803700	0	0	0	0	0	0	0	0	0	23017906	17378	273	0.3045854100705482	55253139.0	54449439.0	98.55	803700.0	1.45	SRX5660524_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	55253139.0	0.0	20-85	50.0	7.567448207071317	83.29360288471574	pass	pass	pass	fail	fail	pass	warn	fail	warn	pass		55586640	19596085	55586640	4724864400	8597233	4639827428	1.7997759258445596			0.3094	0.4773	0.2134
SRX5979885	23448	24	0	23410	0	0	0	0	0	0	0	0	0	10	4	0	0.1023541453428864	23448.0	38.0	0.16	23410.0	99.84	SRX5979885_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	23448.0	0.0	20-36	43.0	14.448993517570797	35.315464005458885	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass		23588	9282	23588	849168	7476	829655	2.2978962937840333			0.3421	0.6053	0.0526
SRX5979886	513426	225	0	513013	0	0	0	0	0	0	0	0	0	137	50	1	0.04382325787942177	513426.0	413.0	0.08	513013.0	99.92	SRX5979886_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	513426.0	0.0	20-36	45.0	5.813496005266582	35.26777179184537	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass		516449	217346	516449	18592164	164695	18139286	2.4358541587735565			0.431	0.4455	0.1235
SRX5979887	45719	21	0	45691	0	0	0	0	0	0	0	0	0	7	0	0	0.04593276318379667	45719.0	28.0	0.06	45691.0	99.94	SRX5979887_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	45719.0	0.0	20-40	37.0	27.4021741507907	39.4837376145585	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass		45735	15242	45735	1829400	4379	1805424	1.3105936372581175			0.2143	0.0	0.7857
SRX5979888	300993	197	0	300773	0	0	0	0	0	0	0	0	0	22	1	0	0.06545002707704166	300993.0	220.0	0.07	300773.0	99.93	SRX5979888_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	300993.0	0.0	20-40	37.0	16.06017415687408	39.506476894811506	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass		301096	99124	301096	12043840	25718	11892822	1.253902409862635			0.1045	0.0455	0.85
SRX6457409	16312530	3395556	9977688	1095504	0	0	0	0	0	0	0	0	0	1686842	154228	2712	20.81563068389759	16312530.0	15217026.0	93.28	1095504.0	6.72	SRX6457409_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16312530.0	0.0	20-48	48.0	28.98657476670721	29.594649756965968	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass		16652119	5420017	16652119	496467120	389357	488970019	1.5100901344685222			0.3883	0.5831	0.0286
SRX6457410	22125518	2686516	13470336	977880	0	0	0	0	0	0	0	0	0	4883672	104353	2761	12.142160920255066	22125518.0	21147638.0	95.58	977880.0	4.42	SRX6457410_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	22125518.0	0.0	20-48	52.0	45.43881009767106	29.576338235335328	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass		22620964	7631088	22620964	673504534	519675	663393983	1.5011852912039936			0.4045	0.574	0.0215
SRX6457411	13215467	1317003	8395644	1144754	0	0	0	0	0	0	0	0	0	2293690	63124	1252	9.965618316779876	13215467.0	12070713.0	91.34	1144754.0	8.66	SRX6457411_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13215467.0	0.0	20-48	52.0	19.539488082183052	30.947519902247876	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass		13422945	4564123	13422945	418723698	340152	412740857	1.428827895000106			0.3819	0.6032	0.0149
SRX6457412	17209848	916154	10335606	4574294	0	0	0	0	0	0	0	0	0	1350021	31557	2216	5.323428771712568	17209848.0	12635554.0	73.42	4574294.0	26.58	SRX6457412_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	17209848.0	0.0	20-48	47.0	74.12316892282777	27.233307406317593	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass		19612167	6909150	19612167	520257094	440860	510930242	1.7927390337516471			0.4741	0.2516	0.2743
SRX6902408	3947797	2881127	6609	142484	0	0	0	0	0	0	0	0	0	818465	89505	9607	72.98062691673356	3947797.0	3805313.0	96.39	142484.0	3.61	SRX6902408_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3947797.0	0.0	20-61	44.0	38.069066234180156	60.50546038714757	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	fail	4000000	1444958	4000000	244000000	196999	238869596	2.1026245901639347			0.4696	0.2681	0.2623
SRX6902409	3970354	2985011	26004	149978	0	0	0	0	0	0	0	0	0	699214	99493	10654	75.18249002481896	3970354.0	3820376.0	96.22	149978.0	3.78	SRX6902409_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3970354.0	0.0	20-61	44.0	39.428995703712566	60.508476070395744	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	fail	4000000	1410182	4000000	244000000	201547	240246266	1.538415573770492			0.4766	0.2621	0.2612
SRX6902410	3975288	3087763	20147	142887	0	0	0	0	0	0	0	0	0	615251	99434	9806	77.67394462992367	3975288.0	3832401.0	96.41	142887.0	3.59	SRX6902410_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3975288.0	0.0	20-61	44.0	39.49780970903018	60.509543711046845	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	fail	4000000	1404476	4000000	244000000	207792	240549604	1.4140967213114757			0.4739	0.265	0.261
SRX6902411	3980093	3034486	46229	146197	0	0	0	0	0	0	0	0	0	646133	99490	7558	76.24158530969	3980093.0	3833896.0	96.33	146197.0	3.67	SRX6902411_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3980093.0	0.0	20-61	43.0	39.15933035630359	60.5057826538224	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	fail	4000000	1404535	4000000	244000000	208678	240824895	1.3012725409836066			0.4615	0.2703	0.2682
SRX6902412	3984475	3092196	1132	146996	0	0	0	0	0	0	0	0	0	626226	110280	7645	77.60610870942847	3984475.0	3837479.0	96.31	146996.0	3.69	SRX6902412_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3984475.0	0.0	20-61	43.0	38.59323166819011	60.505062272946866	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	fail	4000000	1406918	4000000	244000000	216155	241087852	1.193503278688525			0.4732	0.2617	0.2652
SRX6902413	3907279	2903262	12209	159660	0	0	0	0	0	0	0	0	0	727147	97248	7753	74.30393376055306	3907279.0	3747619.0	95.91	159660.0	4.09	SRX6902413_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3907279.0	0.0	20-61	44.0	40.99241580738913	60.50546787163138	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	fail	4000000	1454912	4000000	244000000	200156	236419316	3.1068377049180333			0.47200000000000003	0.2642	0.2639
SRX6902414	3974626	3175182	17500	119552	0	0	0	0	0	0	0	0	0	560966	94384	7042	79.88630879987198	3974626.0	3855074.0	96.99	119552.0	3.01	SRX6902414_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3974626.0	0.0	20-61	44.0	39.32737163609035	60.512057989858675	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	fail	4000000	1392339	4000000	244000000	211739	240519813	1.4263061475409835			0.4689	0.2684	0.2627
SRX6902415	3969606	3132372	2043	122910	0	0	0	0	0	0	0	0	0	613147	91730	7404	78.90888919454477	3969606.0	3846696.0	96.9	122910.0	3.1	SRX6902415_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3969606.0	0.0	20-61	44.0	39.36629125982944	60.50853837887186	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	fail	4000000	1407424	4000000	244000000	201882	240201119	1.5569184426229508			0.4733	0.2645	0.2622
SRX7176371	5646963	5178113	3872	114011	0	0	0	0	0	0	0	0	0	197454	149693	3820	91.69730703034534	5646963.0	5532952.0	97.98	114011.0	2.02	SRX7176371_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5646963.0	0.0	20-151	45.0	27.353958347144843	150.0518360045922	pass	pass	pass	fail	pass	pass	warn	fail	pass	pass		5647287	1728207	5647287	850039166	825642	846728852	0.3894307618291555			0.419	0.0104	0.5705
SRX7176372	7748067	7112153	4327	156342	0	0	0	0	0	0	0	0	0	265313	204594	5338	91.79261098284256	7748067.0	7591725.0	97.98	156342.0	2.02	SRX7176372_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7748067.0	0.0	20-151	45.0	24.128164954528497	150.13106688416607	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass		7748466	2365366	7748466	1166835387	1084989	1162379396	0.3818868582188449			0.4278	0.0096	0.5625
SRX7176373	7026937	6449120	3848	150106	0	0	0	0	0	0	0	0	0	236267	182633	4963	91.77711426756781	7026937.0	6876831.0	97.86	150106.0	2.14	SRX7176373_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7026937.0	0.0	20-151	45.0	24.987233800537158	150.22281286996028	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass		7027182	2154481	7027182	1058941175	1058164	1054844450	0.3868699316560241			0.4249	0.0092	0.5659
SRX7176374	7307118	6671381	19657	150625	0	0	0	0	0	0	0	0	0	268662	191389	5404	91.29975730513728	7307118.0	7156493.0	97.94	150625.0	2.06	SRX7176374_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7307118.0	0.0	20-151	45.0	25.114410523680192	150.34665158000732	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass		7307315	2231284	7307315	1101980951	1088528	1097801649	0.3792535611625105			0.4173	0.0109	0.5718
SRX7176375	6931635	6331816	5955	142058	0	0	0	0	0	0	0	0	0	277664	169057	5085	91.34664476707157	6931635.0	6789577.0	97.95	142058.0	2.05	SRX7176375_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6931635.0	0.0	20-151	45.0	25.896981526775843	150.10411944656636	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass		6931819	2117195	6931819	1043704115	970033	1039705715	0.3830970811109622			0.4324	0.0117	0.556
SRX7176376	6046626	5539253	3918	131255	0	0	0	0	0	0	0	0	0	216310	151185	4705	91.60898987303005	6046626.0	5915371.0	97.83	131255.0	2.17	SRX7176376_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6046626.0	0.0	20-151	45.0	27.253636586547152	149.95826532019674	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass		6046828	1907365	6046828	910108715	1261851	906119168	0.4383593887462115			0.4276	0.0109	0.5615
