Geneid,SRX7255900,SRX7255906,SRX7255905,SRX7255902,SRX7255887,SRX7255895,SRX7255891,SRX7255892,SRX7255916,SRX7255889,SRX7255917,SRX7255909,SRX7255913,SRX7255888,SRX7255897,SRX7255908,SRX7255912,SRX7255911,SRX7255914,SRX7255894,SRX7255904,SRX7255910,SRX7255907,SRX7255893,SRX7255901,SRX7255915,SRX7255890,SRX7255898,SRX7255899,SRX7255903,SRX7255896
BSU_25340,20264,13744,15486,22152,2249,9328,20377,15407,11862,2467,0,11985,1237,1877,12446,20144,1200,21401,5065,9178,16839,14233,19941,6562,20194,8427,17858,17266,20667,21054,20566
BSU_25350,1400,2360,2788,2719,169,86,130,98,906,315,0,1744,88,143,87,2391,129,3207,331,86,2214,1782,3644,81,1197,484,136,129,1299,2995,160
BSU_25360,340,457,553,600,9,12,14,9,58,22,0,395,20,7,22,494,24,468,7,12,452,420,755,7,298,43,20,26,322,709,30
BSU_25370,7184,4883,6822,6785,12288,2551,1795,1466,1615,12239,1,8962,393,11412,2310,11677,395,3793,586,2487,4394,9308,8274,2644,7209,1833,1701,3347,8960,5745,3699
BSU_25380,14937,11211,16069,12594,25145,4582,3839,3291,3398,26865,0,16301,1174,24803,5271,22155,955,7651,1305,4259,8869,16239,18668,4867,14733,4000,3892,7491,19237,10455,7683
BSU_25390,15985,13446,19061,15160,54162,4878,4217,3575,4080,60304,0,19407,2068,50699,6275,27715,1547,9065,1711,5177,10670,18784,21763,5507,16067,5128,4216,9657,20553,13607,9249
BSU_25400,83891,42380,52232,81720,29470,64159,200615,140741,20959,35745,1,25443,598,25473,79992,39490,653,29819,4435,72501,51404,29897,65596,54366,92232,17656,155293,117830,103980,68173,138627
BSU_25410,61166,23924,32686,48046,16822,37122,120746,85235,9764,21854,4,10821,153,13907,52484,23573,222,15733,1494,46308,32549,14272,39155,31431,59285,7616,97487,75694,71148,39550,93143
BSU_25420,301,314,415,480,36,51,49,33,68,74,1,245,67,24,23,434,102,491,45,33,464,263,529,45,234,65,38,54,247,574,36
BSU_25430,3896,2481,3253,3123,1464,3132,10045,8772,932,1759,4,1564,180,1163,3335,2857,198,3099,392,3544,2296,2190,3953,3169,4082,1083,9792,5189,5106,2663,5059
BSU_25440,1670,892,1281,1229,209,1394,4141,3336,384,264,0,730,98,185,1339,1191,101,1238,160,1507,879,989,1611,1317,1805,468,3803,2109,2045,1022,2135
BSU_25450,1763,824,1212,1078,252,1775,4301,3128,392,370,0,683,64,234,1426,866,58,963,111,2057,786,941,1432,1638,1724,383,3868,2086,2063,903,2325
BSU_25460,1461,696,891,689,312,1219,3156,1871,325,353,2,441,73,267,817,768,63,623,91,1377,512,683,1074,1249,1252,333,2793,1356,1566,644,1380
BSU_25470,15509,9820,12599,13210,11857,22020,29754,20820,4416,12290,2,7281,755,10281,12416,11870,688,11192,1811,21619,9853,9388,14762,26936,14663,4833,27893,18069,17844,11502,20223
BSU_25480,4511,2898,3963,4117,2075,5703,9330,6653,1356,2216,1,2180,194,1617,3856,3724,193,3562,472,6362,2797,2928,4510,7090,4106,1399,8957,5395,4956,3423,6177
BSU_25490,6726,5689,7635,8115,8045,14920,7693,5757,6115,9350,2,5293,519,6322,5803,8129,516,9215,2405,15020,5956,5971,9003,19542,6970,5248,6957,7703,8557,7691,8181
BSU_25500,1111,1178,1493,1367,703,603,1264,1058,362,803,3,1069,72,510,517,1457,105,1524,190,782,1074,1060,1823,694,1043,350,1280,847,1259,1352,841
BSU_25510,9043,5186,7024,6896,3986,5228,15514,12777,3238,4980,5,3455,824,3118,6428,6591,740,7905,1244,5351,5152,4161,8858,5144,9202,3590,14058,10308,10680,6070,10028
BSU_25520,256,544,618,598,13,9,25,18,53,58,0,461,26,22,16,576,31,534,24,6,420,457,830,15,242,33,15,20,274,612,22
BSU_25530,813,1754,1958,1797,59,19,27,19,179,126,0,1717,151,49,19,1808,179,1784,103,26,1290,1670,2512,27,760,184,31,34,772,1977,42
BSU_25540,410,701,886,533,32,12,22,3,96,129,2,901,34,44,16,678,61,382,58,13,422,870,1011,9,297,83,17,40,366,712,28
BSU_25550,58648,15320,18080,47414,33993,51765,203635,169575,9131,34794,0,8692,219,23959,105217,19337,307,9329,2330,51800,30552,10348,22906,38598,83868,9514,170370,98182,78730,38204,177848
BSU_25560,1860,1695,2035,1916,1582,672,1805,1366,544,1961,5,1819,163,1285,983,1616,236,2061,275,759,1407,1768,2602,551,1643,608,1577,1495,1848,1833,1503
BSU_25565,1117,1267,2083,1374,75,15,5,9,259,88,0,1633,123,49,12,567,149,667,33,6,915,1909,2029,3,1351,122,9,10,1055,1211,8
BSU_25569,5506,1694,1554,2731,1258,1968,1636,1263,1638,1212,78,1117,267,981,3706,2694,504,1691,1382,1772,2397,1391,2243,1104,5025,2620,1602,3874,3560,2474,4254
BSU_25570,680,472,627,595,115,213,495,321,409,251,38,450,169,115,331,584,426,822,563,248,421,450,789,220,605,341,425,499,715,573,501
BSU_25580,527,311,356,354,148,231,511,320,190,187,1,255,32,90,271,432,77,349,57,234,333,272,460,168,478,183,446,395,541,374,390
BSU_25590,18,16,23,9,13,2,6,5,16,73,0,5,2,17,3,11,22,13,13,4,6,3,27,3,6,27,5,3,20,13,3
BSU_25600,6150,12845,13075,14573,92,29,53,39,870,209,2,7439,468,132,58,10853,652,13455,275,46,12114,7430,19069,41,5970,866,60,106,6192,16091,109
BSU_25610,3054,1805,2665,2560,1847,2187,7443,6046,1217,2376,5,1402,238,1482,2687,2087,327,2726,584,2536,1695,1724,3339,2196,3157,1188,6841,4409,3802,2139,4016
BSU_25620,1605,1029,1321,1248,1058,1087,3490,3001,596,1316,3,679,86,818,1355,1002,114,1427,283,1323,798,918,1612,1154,1539,639,3420,2120,1840,1000,2042
BSU_25630,1521,1121,1401,1401,1304,1180,3432,3045,714,1631,0,754,101,980,1371,1155,86,1555,225,1334,1008,1002,1774,1228,1609,667,3421,2291,2040,1130,2042
BSU_25640,1513,945,1282,1291,1288,1010,2921,2606,578,1492,1,768,68,972,1249,1081,83,1282,231,1257,819,944,1530,1160,1456,644,2843,1825,1761,1090,1878
BSU_25650,1170,678,824,917,879,799,1998,1807,330,988,0,502,19,630,841,771,34,813,88,806,616,653,1070,756,1026,260,2015,1309,1249,750,1249
BSU_25660,2420,1410,1735,1910,2384,1585,4282,3685,819,2698,1,1150,114,1761,1571,1562,105,1778,310,1755,1309,1433,2207,1725,2159,825,4357,2435,2801,1630,2385
BSU_25670,2460,1524,1902,2093,618,1613,4869,4241,821,851,0,1317,89,496,1576,1820,93,2105,272,1851,1477,1510,2405,1698,2320,931,4778,2519,2962,1680,2493
BSU_25680,982,584,796,730,113,617,2126,1824,315,134,0,462,44,84,724,746,42,752,72,687,596,591,916,644,1041,340,2054,1158,1172,691,1073
BSU_25690,953,598,735,1218,60,453,1046,910,752,84,5,630,22,71,694,1330,28,864,174,578,889,664,844,243,974,677,928,965,1002,1007,1040
BSU_25700,428,314,293,579,106,132,225,150,602,186,52,346,71,104,159,387,692,516,1031,130,425,435,451,147,340,222,237,222,411,541,200
BSU_25710,2832,4238,4868,2376,48,7,8,8,454,144,110,5833,832,20,5,4146,1204,1629,1335,10,1705,3939,6201,8,3234,275,9,10,2187,2961,15
BSU_25720,263,209,234,388,71,101,346,303,699,82,2,199,134,67,112,226,133,648,389,112,346,220,322,95,251,436,327,175,304,446,216
BSU_25730,306,471,463,435,73,51,69,57,210,166,1,478,56,65,37,476,112,512,139,27,377,486,694,30,282,158,49,83,267,504,76
BSU_25740,2008,1289,1630,2579,612,958,1289,1108,526,747,3,1111,269,467,1049,1588,346,1560,274,952,1899,1238,2098,917,1896,556,1170,1659,2124,2355,1736
BSU_25750,364,543,592,337,40,19,45,26,99,112,3,367,196,38,22,599,272,369,58,14,306,363,771,8,310,70,39,44,349,381,48
BSU_25760,288,471,677,600,17,35,60,38,64,31,2,787,54,17,34,597,73,605,30,30,399,819,698,23,292,70,58,75,337,556,73
BSU_25770,2645,4290,4375,4465,87,301,806,576,410,156,6,3792,40,81,464,4531,57,4007,97,306,3429,3872,5938,275,2576,334,659,743,3098,4351,790
BSU_25780,164,143,151,205,864,80,95,85,45,1123,0,97,1,619,44,148,17,115,14,77,125,142,198,84,122,49,88,41,168,201,55
BSU_25790,243,219,234,301,1752,118,207,161,153,2391,3,264,16,1314,92,195,28,232,50,155,226,265,292,140,207,103,190,124,296,235,124
BSU_25800,123,83,77,129,612,44,86,53,46,854,0,83,3,491,25,54,6,58,9,46,81,81,134,50,106,65,78,22,137,103,46
BSU_25810,254,62,70,111,56,124,267,214,34,78,1,43,2,39,270,50,2,19,8,113,99,25,100,59,319,43,247,237,353,115,533
BSU_25820,1083,2121,2334,2701,25,18,58,45,219,48,6,2055,45,30,27,1487,61,2000,49,29,1879,1594,3163,18,1379,137,63,44,1339,3019,65
BSU_25830,1846,935,908,1972,932,797,1017,980,891,840,16,884,74,801,890,1668,87,1738,206,670,1725,932,1284,341,1854,668,966,1078,1427,1848,1511
BSU_25840,11856,5669,5832,12832,8078,5355,5430,4609,7172,7343,3,4531,568,5154,6507,10610,560,5867,1278,5216,9627,5416,7772,3779,11264,3687,4453,7708,11243,11514,10583
BSU_25850,137,65,91,107,46,47,145,111,64,46,0,74,2,27,71,87,6,112,9,58,86,62,94,29,131,41,115,148,157,91,155
BSU_25860,6935,3454,4101,7197,1729,3846,8533,6638,1966,1816,2,2987,177,1442,5799,5660,195,3648,420,4160,4941,3757,5033,3253,6367,1588,7632,8763,7504,5506,9109
BSU_25870,3271,1570,1665,3038,862,1540,3755,2987,775,1130,2,1034,24,740,2740,2223,38,1423,173,1982,2161,1241,2196,1132,3082,662,3268,4115,3625,2651,4369
BSU_25875,19,14,12,14,3,10,6,14,4,6,3,4,0,1,19,13,4,11,8,9,13,7,23,8,23,2,14,24,22,14,41
BSU_25880,3324,1007,1159,4248,225,1904,6708,4391,577,274,3,1005,6,231,3025,2045,13,596,78,1977,2535,1066,1267,1530,3401,450,4696,3994,4481,2874,4114
BSU_25890,9584,2760,2648,10956,573,8084,14215,9058,1201,772,1,2491,28,544,6468,5496,34,1353,205,7104,6722,3024,3201,7388,9036,1181,10046,8679,11675,8376,8892
BSU_25900,42,34,33,40,16,19,49,32,27,146,31,27,6,23,26,23,206,44,378,20,21,42,31,9,28,20,48,33,39,44,29
BSU_25910,19,10,7,14,5,7,10,8,17,102,14,6,1,11,12,5,31,7,154,6,10,9,9,1,13,7,9,9,21,8,13
BSU_25920,49,40,33,59,43,24,41,27,32,74,17,36,2,33,8,50,83,45,194,30,44,39,68,26,44,34,50,26,47,53,33
BSU_25930,8,3,8,10,0,0,2,3,0,9,1,7,0,1,1,5,14,6,21,0,6,11,7,2,6,2,1,0,7,6,0
BSU_25940,8,11,14,16,2,2,2,6,4,10,5,11,1,3,2,19,25,19,40,1,9,14,16,2,8,7,4,4,10,20,2
BSU_25950,18,28,20,20,6,6,12,5,11,109,19,21,1,7,2,16,214,25,290,4,14,18,27,5,20,10,12,11,20,35,6
BSU_25960,3,0,2,3,3,0,0,1,0,7,5,0,0,2,0,1,31,0,72,0,0,3,1,1,2,0,1,1,1,5,0
BSU_25970,4,2,1,1,0,2,7,5,5,12,5,0,2,1,1,9,41,7,60,2,5,7,3,1,6,0,5,1,3,4,6
BSU_25980,15,10,16,10,11,5,8,6,19,119,2,12,1,12,2,10,26,10,36,0,9,18,23,2,10,3,4,5,8,21,1
BSU_25990,4,0,6,7,6,1,0,1,6,32,0,7,0,4,0,1,2,2,2,1,4,4,4,1,4,0,0,2,4,4,1
BSU_26000,9,2,12,20,4,6,6,11,6,12,0,8,0,2,7,23,4,19,7,7,17,5,13,3,6,14,8,16,19,21,10
BSU_26010,34,30,24,28,9,10,19,23,16,36,1,23,1,7,14,27,10,25,7,13,16,24,31,11,26,8,10,29,23,38,23
BSU_26020,11,11,15,18,5,2,8,4,19,27,1,8,2,11,3,16,20,23,6,4,23,6,13,6,14,3,5,7,17,9,7
BSU_26030,237,199,221,321,160,55,150,119,217,568,4,259,41,192,72,269,75,358,126,66,217,231,306,82,192,148,141,111,223,295,102
BSU_26039,4,5,5,9,0,0,0,0,0,7,0,6,1,1,2,6,2,9,1,0,5,7,12,0,5,0,1,2,7,12,0
BSU_26040,15,19,27,17,1,1,2,5,4,15,0,13,0,5,3,22,0,21,3,1,13,17,30,3,16,1,5,3,15,30,4
BSU_26050,801,127,199,484,64,1905,725,637,212,90,9,74,30,47,1585,226,28,120,56,1792,357,117,212,583,976,145,705,2084,992,319,2322
BSU_26055,15232,2673,3114,10340,1726,3909,913,714,3871,1790,1,1790,1009,1128,5535,4562,803,3481,836,2915,7887,3156,3481,2290,17148,2392,593,4332,13616,6521,6662
BSU_26060,162,193,171,146,37,16,15,15,838,46,1,171,25,36,7,135,56,641,348,16,145,217,318,17,104,303,17,13,114,219,11
BSU_26075,164,272,212,201,48,5,15,8,899,164,4,199,9,43,7,165,29,699,231,5,199,228,359,14,116,369,15,5,181,256,4
BSU_26089,0,0,1,0,0,0,0,1,2,10,0,1,0,0,0,0,2,0,5,0,0,1,0,2,0,4,1,0,0,0,0
BSU_26090,15,18,23,8,8,9,10,6,3,20,0,12,0,4,9,18,7,21,4,7,15,12,27,9,17,3,8,13,15,23,5
BSU_26100,30,34,30,29,14,11,18,17,21,144,0,29,4,33,14,31,22,44,16,8,36,26,52,17,27,21,13,31,30,32,21
BSU_26110,21,4,11,20,3,18,65,47,10,23,0,6,0,2,11,16,2,14,3,14,17,10,10,6,20,6,44,23,23,14,29
BSU_26120,43,25,27,59,4,44,307,249,14,8,0,30,0,4,94,33,3,34,1,73,45,35,26,41,49,23,244,149,62,49,164
BSU_26130,40,13,30,64,16,33,126,120,10,20,2,23,0,14,59,21,6,21,8,52,46,21,26,33,40,11,94,69,41,40,90
BSU_26140,93,51,56,102,28,56,48,38,36,78,3,69,2,36,36,81,28,56,28,68,61,75,41,55,68,26,41,62,95,75,74
BSU_26150,93,40,59,102,36,63,57,35,30,167,1,55,2,51,55,76,9,50,14,60,55,54,63,82,85,32,49,58,105,74,79
BSU_26160,959,175,221,530,5,360,2788,2305,110,89,0,100,0,22,2171,174,5,108,44,620,510,116,211,115,1368,151,2132,2090,1408,470,4201
BSU_26170,57,47,51,85,30,20,70,41,70,135,1,34,1,27,27,57,10,77,28,27,51,59,73,31,47,41,50,37,59,79,41
BSU_26180,56,38,51,101,48,24,67,55,41,132,0,35,5,33,22,48,9,78,17,23,68,59,70,22,38,14,52,55,59,76,51
BSU_26190,61,37,46,81,32,74,168,142,14,100,0,48,0,24,119,69,10,47,11,99,42,47,65,75,49,14,144,165,72,60,147
BSU_26200,60,48,67,87,22,134,257,174,19,55,6,53,1,36,173,64,8,40,14,134,49,71,69,142,85,12,202,239,86,66,195
BSU_26210,166,91,86,153,27,383,1020,827,60,116,0,59,0,27,598,99,1,50,15,951,114,102,101,223,196,52,790,899,230,97,811
BSU_26220,1,4,6,3,1,0,3,7,4,27,0,3,0,2,6,2,1,1,0,3,1,2,7,1,5,5,3,3,9,7,2
BSU_26230,5806,2493,3142,4914,368,6071,6348,4787,1366,355,41,1389,45,327,7394,2798,100,1528,336,7148,3386,1816,3870,5090,6524,1202,5052,9448,7401,4235,12028
BSU_26240,29,44,36,48,3,5,12,13,10,12,27,77,2,1,9,57,59,61,85,1,36,64,66,1,38,2,13,10,20,59,5
BSU_26250,37,47,51,78,5,4,9,2,15,34,5,106,6,2,5,78,13,68,25,4,49,80,67,6,26,3,1,2,39,96,0
BSU_26259,13,25,12,31,0,2,1,3,4,8,0,22,1,1,1,23,1,24,0,0,21,24,32,2,12,6,2,0,11,29,1
BSU_26260,8,6,2,14,2,10,8,11,6,47,1,10,0,12,2,12,2,9,54,8,6,3,9,9,13,0,7,10,15,11,15
BSU_26270,9,8,5,9,6,3,3,2,6,19,8,5,0,3,4,3,16,8,47,2,2,3,4,5,5,2,3,5,4,10,5
BSU_26280,11,8,7,18,7,6,7,10,7,49,4,10,2,12,7,12,66,16,40,4,12,13,10,2,6,8,14,5,9,16,8
BSU_26290,15,8,12,16,2,6,3,8,8,74,8,12,1,12,9,8,81,5,36,8,8,9,9,4,21,15,7,9,11,23,7
BSU_26300,1,0,0,1,0,1,0,0,1,24,0,0,0,3,0,0,0,0,0,0,0,2,0,3,0,3,1,1,3,0,1
BSU_26305,0,0,0,2,1,1,0,1,3,15,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,3,1,0
BSU_26310,1,0,2,3,0,1,0,0,0,9,0,2,2,1,0,1,0,0,1,1,0,0,4,1,0,0,0,0,0,2,0
BSU_26320,3,6,2,0,2,1,0,1,2,8,0,2,0,0,2,1,1,5,3,6,1,1,3,2,2,0,2,4,1,4,3
BSU_26330,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
BSU_26340,4,7,5,8,2,3,2,3,3,36,0,2,1,2,1,12,1,7,3,2,7,5,3,6,3,0,0,2,1,7,3
BSU_26350,1806,282,333,772,28,1379,2376,1911,202,58,1,151,3,28,2930,355,7,158,41,1372,544,190,409,653,2576,206,1814,3158,2411,552,5303
BSU_26360,23,25,39,29,19,25,9,6,14,49,0,27,1,21,29,23,0,24,2,47,29,34,27,19,32,4,7,15,25,19,27
BSU_26370,301,162,210,273,141,397,77,57,95,227,4,173,0,83,189,328,28,158,52,435,190,156,217,540,212,77,56,216,279,269,212
BSU_26380,96,55,66,122,3,31,102,91,35,9,0,38,1,4,57,63,5,78,4,31,94,52,83,19,124,43,79,84,121,130,112
BSU_26390,230,284,368,286,6,20,51,43,34,53,0,357,18,9,25,367,33,343,9,20,231,384,443,19,171,36,57,35,170,307,36
BSU_26399,18,71,76,58,1,1,2,6,16,26,0,55,2,4,1,61,0,77,1,0,40,43,85,6,19,6,1,2,28,52,4
BSU_26400,57,20,27,33,1,30,51,31,9,16,0,8,0,2,35,34,9,21,10,35,27,8,29,13,53,2,46,53,68,30,55
BSU_26410,160,138,162,278,67,40,79,63,318,92,0,157,35,64,39,187,28,567,112,41,253,156,198,47,137,145,83,61,193,267,81
BSU_26420,578,435,460,847,377,114,232,196,1047,513,1,504,181,322,122,626,157,1718,458,133,757,555,684,163,459,518,226,182,656,925,159
BSU_26430,152,110,112,157,16,68,93,86,71,112,0,123,13,31,45,165,11,169,16,57,119,132,164,55,116,54,84,73,131,158,54
BSU_26440,265,140,204,305,120,101,157,140,170,174,7,179,48,90,81,268,77,365,121,83,246,184,273,95,219,118,135,133,259,297,133
BSU_26449,49,47,67,77,49,25,45,37,28,64,1,52,5,29,28,73,11,96,13,22,61,57,79,22,58,24,47,31,55,97,30
BSU_26450,188,181,211,307,205,90,135,107,71,266,5,164,5,138,53,222,18,300,71,111,233,155,275,88,180,71,128,104,215,295,88
BSU_26470,1090,371,492,652,123,556,547,426,426,119,7,490,60,94,360,454,99,487,130,671,373,612,504,673,694,372,517,602,803,467,524
BSU_26480,579,191,259,513,72,236,491,432,225,120,19,291,6,73,442,292,14,270,31,335,359,313,261,93,524,129,461,512,586,359,700
BSU_26490,17,12,28,48,22,10,14,10,35,95,16,33,8,13,9,20,90,36,96,16,19,25,25,13,19,32,11,9,14,30,10
BSU_26500,8,6,7,10,13,3,3,7,11,27,7,4,0,12,2,3,47,10,35,3,13,2,4,3,3,5,6,2,5,6,6
BSU_26510,30,22,20,42,60,12,23,15,56,200,10,31,7,71,9,19,120,54,121,14,20,19,24,19,25,34,17,9,37,38,5
BSU_26530,15,7,8,19,32,6,10,10,22,75,1,12,2,22,4,9,13,28,13,5,10,11,15,3,9,19,6,8,10,16,1
BSU_26540,4,2,9,6,2,1,9,10,12,44,1,4,1,4,1,7,7,14,15,1,3,5,7,3,1,18,3,5,8,9,4
BSU_26550,814,445,529,735,36,300,955,745,122,46,0,395,8,16,618,471,14,404,34,290,487,382,676,165,897,102,765,648,877,724,1003
BSU_26558,447,539,560,638,10,126,571,387,103,66,2,528,0,19,303,453,7,496,24,186,484,450,840,65,505,73,446,355,504,630,527
BSU_26559,117,372,452,382,11,5,21,20,32,26,1,434,6,12,19,351,7,388,15,20,261,354,618,3,173,33,30,36,185,419,30
BSU_26560,5066,11092,11334,13710,261,794,1528,1153,966,331,0,12237,219,269,1127,9994,364,6436,295,943,9521,10174,15907,508,6538,811,1174,1790,5625,15533,1908
BSU_26569,90,71,84,95,9,19,56,51,24,23,0,51,0,15,34,75,2,102,2,28,80,55,105,9,69,6,48,36,82,116,57
BSU_26570,32,21,16,12,1,5,26,11,11,32,0,21,2,3,9,20,1,26,7,8,25,9,21,7,25,5,21,25,24,28,14
BSU_26580,86,95,107,111,12,39,104,62,44,57,0,66,1,22,49,89,3,88,7,49,69,82,110,32,88,26,72,72,110,116,76
BSU_26590,60,46,43,69,344,14,34,41,42,398,7,45,22,302,19,71,32,79,44,24,47,51,73,19,60,43,43,37,56,70,41
BSU_26600,36,29,31,66,71,10,38,38,19,101,7,24,1,75,13,38,7,43,34,14,53,31,58,8,49,11,40,27,51,68,29
BSU_26610,1042,649,797,796,1698,452,449,349,642,1674,5,956,52,1415,403,971,61,398,198,449,556,929,985,448,1240,369,391,538,1623,738,610
BSU_26619,7,2,4,13,0,1,11,3,3,25,1,3,0,6,9,1,1,3,0,1,9,3,2,1,6,1,6,4,12,5,8
BSU_26620,30,17,25,63,11,5,21,19,47,144,0,22,1,21,10,19,7,32,15,16,36,23,29,2,20,18,22,16,33,39,25
BSU_26630,288,208,183,188,124,76,260,190,172,229,2,166,11,109,142,179,21,357,42,115,150,188,317,106,196,151,217,187,286,217,200
BSU_26640,91,105,189,87,15,81,155,130,50,273,17,203,1,36,80,94,18,59,45,92,55,143,172,87,103,30,141,137,157,92,156
BSU_26650,95,118,193,115,11,80,190,118,44,94,5,274,3,21,102,97,5,63,18,76,75,185,177,81,149,17,121,120,181,106,204
BSU_26660,149,72,70,152,138,29,118,95,28,204,0,56,1,76,72,59,1,60,3,32,118,59,110,26,124,23,113,95,159,153,160
BSU_26670,294,311,304,447,39,98,260,228,106,66,1,354,13,29,123,567,25,472,54,83,333,378,423,72,277,160,233,184,287,380,228
BSU_26680,429,139,185,373,59,281,432,394,171,58,2,128,18,41,341,202,9,255,69,268,274,155,215,142,490,89,376,456,440,287,554
BSU_26690,546,290,352,595,135,282,669,625,276,189,1,302,30,124,419,381,45,469,93,311,471,312,436,225,565,176,682,597,596,495,651
BSU_26700,212,87,115,191,90,224,189,181,51,152,0,91,10,83,185,139,9,123,31,190,92,115,104,206,215,66,168,200,267,119,221
BSU_26710,326,146,169,259,82,164,309,271,69,197,7,143,21,64,189,213,28,199,43,188,182,136,229,149,284,71,303,292,323,219,337
BSU_26720,181,111,84,148,12,117,252,230,44,41,5,45,3,9,133,92,24,84,69,135,111,69,146,100,180,27,232,207,195,131,210
BSU_26730,62,17,22,53,2,41,127,96,14,85,3,11,0,11,84,14,6,27,7,44,36,15,45,26,112,18,108,116,84,55,142
BSU_26740,1334,1927,2171,2884,14,76,199,188,181,59,6,1526,59,25,114,1706,136,3706,82,103,2212,1450,3170,84,1221,152,184,144,1283,2781,154
BSU_26748,102,183,164,177,0,3,15,9,14,35,0,57,2,5,6,116,7,225,6,11,143,52,231,9,73,27,12,14,103,202,9
BSU_26749,145,253,249,296,2,17,18,19,12,10,1,102,3,4,10,173,9,343,7,6,232,105,369,6,121,4,25,14,150,327,12
BSU_26750,11,3,2,3,1,2,11,16,0,1,0,3,0,0,4,7,0,7,1,2,2,8,8,3,7,0,8,9,10,14,6
BSU_26760,248,98,103,183,3,137,615,423,36,116,1,78,3,10,325,143,3,42,16,146,124,111,130,101,258,42,560,383,238,177,548
BSU_26770,306,126,145,313,26,149,1288,929,89,31,0,90,3,16,356,154,4,91,17,212,234,103,175,91,432,70,1051,432,414,266,681
BSU_26780,3701,3666,4254,6175,203,1501,2594,1895,2230,208,0,1548,96,211,2004,2530,172,4050,469,1476,3908,1783,5242,1433,3792,1196,2044,2841,3994,5620,3624
BSU_26790,2227,1050,1262,2203,246,1110,2248,1780,850,359,4,778,27,229,1576,1446,39,1329,109,1190,1469,855,1510,987,2231,552,1909,2101,2434,1825,2625
BSU_26800,3613,1902,2018,3314,1260,3714,3302,2537,4627,1629,5,2099,494,1078,1687,3252,405,4290,1926,3645,2725,2322,2817,4691,3357,2205,2796,2601,4294,3575,2908
BSU_26810,687,351,404,717,127,345,1000,737,341,143,8,302,7,104,554,479,23,510,92,380,593,316,534,235,769,216,872,794,793,724,993
BSU_26820,26769,16285,15666,20485,2267,11813,14521,11077,7737,2984,2,8591,1626,1882,8916,15920,1623,27065,2343,11308,17854,9998,30485,13773,22118,5778,13586,11889,29544,23749,12577
BSU_26829,1245,852,764,864,90,422,701,566,325,124,2,385,19,57,527,629,16,1366,58,454,792,396,1602,493,1046,261,718,647,1278,1133,660
BSU_26826,22958,20819,14047,12321,264,165,254,188,6977,228,0,16080,7912,223,275,9857,4803,10763,4453,219,11567,14118,22408,163,28857,9837,236,238,13384,14114,363
BSU_26827,2338,619,445,918,3,20,64,48,186,9,2,60,0,15,707,50,9,19,25,42,902,132,1118,12,2165,181,57,992,2730,1053,1412
BSU_26830,8928,2416,1909,3473,18,38,155,122,716,31,2,215,2,39,1974,187,22,67,61,109,3448,558,4768,49,7501,710,134,3483,10871,4323,4293
BSU_26840,119,63,85,117,13,52,112,80,93,12,3,41,18,8,58,77,23,91,31,50,91,59,97,45,110,119,92,83,131,122,91
BSU_26850,144,219,212,112,19,136,68,66,60,64,6,190,14,28,49,153,324,135,135,144,79,180,262,189,105,45,71,60,146,108,73
BSU_26860,591,251,300,584,100,271,586,523,1700,151,2,287,504,78,389,396,552,717,557,328,414,293,328,251,553,2024,577,533,526,473,593
BSU_26870,416,156,203,272,13,291,453,348,67,77,4,99,3,15,351,138,9,126,18,331,187,113,212,268,327,84,377,488,388,247,554
BSU_26880,267,92,129,156,33,49,95,72,633,71,1,160,318,35,79,220,346,441,237,74,120,131,164,30,174,721,48,131,153,151,92
BSU_26890,23859,11860,14554,33720,6444,27444,1937,1322,2811,8133,12,13549,1063,5478,14955,32869,1250,7003,895,24807,21376,14386,16466,33301,20056,2880,1689,17827,27193,24708,18788
BSU_26900,3179,908,990,3261,374,2230,3090,2188,1071,357,0,655,21,256,4390,1515,38,748,115,2157,1997,716,1179,1254,4118,649,2167,4212,4225,2382,6960
BSU_26910,541,550,586,709,346,316,230,165,277,365,5,520,102,261,252,558,145,830,87,239,552,474,802,378,526,301,191,374,606,645,361
BSU_26920,532,292,325,715,20652,846,684,410,305,26976,0,630,471,15704,267,434,390,520,158,776,468,574,389,1096,577,332,504,299,511,465,300
BSU_26930,236,111,136,212,4763,249,293,186,97,6303,1,170,181,3690,83,136,176,165,37,192,142,200,137,358,151,120,214,103,208,144,104
BSU_26935,7,6,4,7,1,3,1,5,1,20,0,6,0,3,2,5,1,8,1,1,6,3,10,1,10,8,2,8,9,10,2
BSU_26940,279,125,179,327,41,312,228,167,64,68,0,118,2,22,228,185,8,133,16,257,195,146,213,277,275,69,174,235,344,225,355
BSU_26950,95,278,289,369,4,2,1,1,943,14,2,265,51,4,3,249,34,350,1328,1,274,219,444,2,116,1082,7,0,128,375,1
BSU_26960,161,376,440,588,8,6,10,5,387,11,4,439,40,6,4,378,79,566,733,0,459,409,671,3,169,586,7,1,196,634,3
BSU_26970,393,1138,1291,1546,24,10,19,23,422,116,11,1065,83,42,14,1076,151,1531,521,10,1196,951,1776,14,453,486,37,11,550,1709,6
BSU_26980,93,214,227,300,3,2,5,8,970,11,5,175,14,8,4,165,19,285,1065,4,199,162,342,3,84,834,7,6,103,301,1
